LagosName,surfaceArea
LAGOS24740,0.012162407
LAGOS24741,0.039432063
LAGOS24742,0.030493202
LAGOS24743,0.013582143
LAGOS24744,0.012476589
LAGOS24745,0.032329873
LAGOS24746,0.011967178
LAGOS24747,0.012799021
LAGOS24748,0.022807284
LAGOS24749,0.017015605
LAGOS24750,0.012941253
LAGOS24751,0.016515517
LAGOS24752,0.014195206
LAGOS24753,0.026235365
LAGOS24754,0.054970967
LAGOS24755,0.016027324
LAGOS24756,0.236424258
LAGOS24757,0.018962008
LAGOS24758,0.120228152
LAGOS24759,0.052324955
LAGOS24760,0.014098234
LAGOS24761,0.023480372
LAGOS24762,0.055658034
LAGOS24763,0.013215925
LAGOS24764,0.06584845
LAGOS24765,0.169790344
LAGOS24766,0.01602646
LAGOS24767,0.013061231
LAGOS24768,0.018607117
LAGOS24769,0.013842819
LAGOS24770,0.020044294
LAGOS24771,0.015758995
LAGOS24772,0.223123386
LAGOS24773,0.134128283
LAGOS24774,0.025435579
LAGOS24775,0.010673717
LAGOS24776,0.01276802
LAGOS24777,0.030837213
LAGOS24778,0.097619167
LAGOS24779,0.025218817
LAGOS24780,0.036390005
LAGOS24781,0.405206269
LAGOS24782,0.011435576
LAGOS24783,0.055586741
LAGOS24784,0.017535829
LAGOS24785,0.045306688
LAGOS24786,0.026168535
LAGOS24787,0.194765853
LAGOS24788,0.034178925
LAGOS24789,0.012182713
LAGOS24790,0.021747788
LAGOS24791,0.021475677
LAGOS24792,0.010137856
LAGOS24793,0.01775062
LAGOS24794,0.160012148
LAGOS24795,0.022352003
LAGOS24796,0.103656767
LAGOS24797,0.011625884
LAGOS24798,0.128718401
LAGOS24799,0.032711621
LAGOS24800,0.033103468
LAGOS24801,0.023242957
LAGOS24802,0.179699438
LAGOS24803,0.037015826
LAGOS24804,0.055821115
LAGOS24805,0.026269535
LAGOS24806,0.017069453
LAGOS24807,0.01043824
LAGOS24808,0.012902085
LAGOS24809,0.085977157
LAGOS24810,0.012007745
LAGOS24811,0.011577571
LAGOS24812,0.010232516
LAGOS24813,0.053012924
LAGOS24814,0.012464432
LAGOS24815,0.015012046
LAGOS24816,0.107293997
LAGOS24817,0.015432005
LAGOS24818,0.01008365
LAGOS24819,0.01434803
LAGOS24820,0.026404326
LAGOS24821,0.016358033
LAGOS24822,0.021204819
LAGOS24823,0.12860227
LAGOS24824,0.029196143
LAGOS24825,0.342538721
LAGOS24826,0.013846021
LAGOS24827,0.0361657
LAGOS24828,0.014113256
LAGOS24829,0.025761754
LAGOS24830,0.044468687
LAGOS24831,0.458021729
LAGOS24832,0.036483734
LAGOS24833,0.012131851
LAGOS24834,0.032973621
LAGOS24835,0.048300292
LAGOS24836,0.023024898
LAGOS24837,0.017865284
LAGOS24838,0.026899362
LAGOS24839,0.024550887
LAGOS24840,0.018461786
LAGOS24841,0.012133607
LAGOS24842,0.152950702
LAGOS24843,0.080618421
LAGOS24844,0.01157488
LAGOS24845,0.016929019
LAGOS24846,0.017606117
LAGOS24847,0.022161265
LAGOS24848,0.03500493
LAGOS24849,0.891000717
LAGOS24850,0.011822075
LAGOS24851,0.017815858
LAGOS24852,0.015232631
LAGOS24853,0.018440901
LAGOS24854,0.103511603
LAGOS24855,0.021170958
LAGOS24856,0.066222887
LAGOS24857,0.121796422
LAGOS24858,0.026535431
LAGOS24859,0.040672532
LAGOS24860,0.015163861
LAGOS24861,0.058670767
LAGOS24862,0.034219414
LAGOS24863,0.034283515
LAGOS24864,0.040009765
LAGOS24865,0.079889346
LAGOS24866,0.013155268
LAGOS24867,0.122746623
LAGOS24868,0.015830146
LAGOS24869,0.014003479
LAGOS24870,0.058939989
LAGOS24871,0.142260441
LAGOS24872,0.01146706
LAGOS24873,0.053762371
LAGOS24874,0.010164564
LAGOS24875,0.070200452
LAGOS24876,0.065222877
LAGOS24877,0.19083423
LAGOS24878,0.02792841
LAGOS24879,0.045031675
LAGOS24880,0.013815665
LAGOS24881,0.05557593
LAGOS24882,0.017419524
LAGOS24883,0.010549042
LAGOS24884,0.059601035
LAGOS24885,0.01119481
LAGOS24886,0.025523832
LAGOS24887,0.035291397
LAGOS24888,0.072743153
LAGOS24889,0.064512072
LAGOS24890,0.01354455
LAGOS24891,0.027825584
LAGOS24892,0.017500958
LAGOS24893,0.151771059
LAGOS24894,0.045017708
LAGOS24895,0.030803777
LAGOS24896,0.012389156
LAGOS24897,0.06251602
LAGOS24898,0.013089085
LAGOS24899,0.010020708
LAGOS24900,0.062109352
LAGOS24901,0.13021029
LAGOS24902,0.012821639
LAGOS24903,0.014650418
LAGOS24904,0.054282038
LAGOS24905,0.049134514
LAGOS24906,0.011923227
LAGOS24907,0.234038814
LAGOS24908,0.051115425
LAGOS24909,0.01067626
LAGOS24910,0.010832159
LAGOS24911,0.019238697
LAGOS24912,0.013781051
LAGOS24913,0.020824921
LAGOS24914,0.023932908
LAGOS24915,0.027474649
LAGOS24916,0.174487487
LAGOS24917,0.011795058
LAGOS24918,0.017017247
LAGOS24919,0.014773054
LAGOS24920,0.012347778
LAGOS24921,0.011059181
LAGOS24922,0.036370069
LAGOS24923,0.045898856
LAGOS24924,0.041602606
LAGOS24925,0.012839769
LAGOS24926,0.43109283
LAGOS24927,0.079142985
LAGOS24928,0.040990345
LAGOS24929,0.081950185
LAGOS24930,0.014128703
LAGOS24931,0.104222231
LAGOS24932,0.029692011
LAGOS24933,0.023437815
LAGOS24934,0.038082152
LAGOS24935,1.608884818
LAGOS24936,0.01742052
LAGOS24937,0.0128038
LAGOS24938,0.176996705
LAGOS24939,0.022281459
LAGOS24940,0.067905979
LAGOS24941,0.435922601
LAGOS24942,0.10546189
LAGOS24943,0.464604514
LAGOS24944,0.015014302
LAGOS24945,0.010882234
LAGOS24946,0.06937553
LAGOS24947,0.02908432
LAGOS24948,0.01361791
LAGOS24949,0.025356516
LAGOS24950,0.040993541
LAGOS24951,0.012468448
LAGOS24952,0.012254038
LAGOS24953,0.035913321
LAGOS24954,0.012594666
LAGOS24955,0.018938515
LAGOS24956,0.066566573
LAGOS24957,0.022321717
LAGOS24958,0.089004351
LAGOS24959,0.015359507
LAGOS24960,0.016222559
LAGOS24961,0.067566837
LAGOS24962,0.015398588
LAGOS24963,0.024523796
LAGOS24964,0.010304362
LAGOS24965,0.028672627
LAGOS24966,0.01713668
LAGOS24967,0.010180349
LAGOS24968,0.063577157
LAGOS24969,0.017773271
LAGOS24970,0.013531988
LAGOS24971,0.01359136
LAGOS24972,0.010170298
LAGOS24973,0.464712273
LAGOS24974,0.050366439
LAGOS24975,0.012674896
LAGOS24976,0.028812148
LAGOS24977,0.013336304
LAGOS24978,0.012105353
LAGOS24979,0.051881021
LAGOS24980,0.017351356
LAGOS24981,0.562829195
LAGOS24982,0.115377493
LAGOS24983,0.065555264
LAGOS24984,0.025812899
LAGOS24985,0.044945873
LAGOS24986,0.482778556
LAGOS24987,0.028898376
LAGOS24988,0.033074466
LAGOS24989,0.099429275
LAGOS24990,0.052225598
LAGOS24991,0.013383744
LAGOS24992,0.025409249
LAGOS24993,0.018114538
LAGOS24994,0.037118782
LAGOS24995,0.254894458
LAGOS24996,0.254321644
LAGOS24997,0.129399959
LAGOS24998,0.011467089
LAGOS24999,0.010360982
LAGOS25000,0.026985134
LAGOS25001,0.153579217
LAGOS25002,0.102820432
LAGOS25003,0.031080508
LAGOS25004,0.020590756
LAGOS25005,0.028253395
LAGOS25006,0.073501251
LAGOS25007,0.037235932
LAGOS25008,0.018285387
LAGOS25009,0.014075685
LAGOS25010,0.068687441
LAGOS25011,0.015079116
LAGOS25012,0.012910606
LAGOS25013,0.04934161
LAGOS25014,0.02249947
LAGOS25015,0.061469231
LAGOS25016,0.146544628
LAGOS25017,0.01140151
LAGOS25018,0.081531434
LAGOS25019,0.235385858
LAGOS25020,0.019543872
LAGOS25021,0.058920597
LAGOS25022,0.012302939
LAGOS25023,0.023965899
LAGOS25024,0.034761526
LAGOS25025,0.099311254
LAGOS25026,0.020557888
LAGOS25027,0.010800052
LAGOS25028,0.070055854
LAGOS25029,0.0206405
LAGOS25030,0.041825928
LAGOS25031,0.012122101
LAGOS25032,0.012673617
LAGOS25033,0.036594476
LAGOS25034,0.01975863
LAGOS25035,0.013172365
LAGOS25036,0.02572342
LAGOS25037,0.017915453
LAGOS25038,0.01417604
LAGOS25039,0.021668667
LAGOS25040,0.015218372
LAGOS25041,0.017986315
LAGOS25042,0.010373333
LAGOS25043,0.013833456
LAGOS25044,0.035073018
LAGOS25045,0.014228708
LAGOS25046,0.017835576
LAGOS25047,0.012741283
LAGOS25048,0.187816394
LAGOS25049,0.323166056
LAGOS25050,0.09162821
LAGOS25051,0.055993012
LAGOS25052,0.069982943
LAGOS25053,0.025076456
LAGOS25054,0.014100247
LAGOS25055,0.031198681
LAGOS25056,0.132548052
LAGOS25057,0.203274755
LAGOS25058,0.01046596
LAGOS25059,0.047583642
LAGOS25060,0.034191726
LAGOS25061,0.021811867
LAGOS25062,0.016853685
LAGOS25063,0.063273435
LAGOS25064,0.018453647
LAGOS25065,0.012413031
LAGOS25066,0.25300709
LAGOS25067,0.054066881
LAGOS25068,0.106058264
LAGOS25069,0.015123473
LAGOS25070,0.048522231
LAGOS25071,0.025295225
LAGOS25072,0.470030677
LAGOS25073,0.040825503
LAGOS25074,0.046995308
LAGOS25075,0.011678591
LAGOS25076,0.020490491
LAGOS25077,0.017024936
LAGOS25078,0.01477175
LAGOS25079,0.146480621
LAGOS25080,2.168834826
LAGOS25081,0.010599217
LAGOS25082,0.046796845
LAGOS25083,0.022559439
LAGOS25084,0.055541003
LAGOS25085,0.076856031
LAGOS25086,0.021997641
LAGOS25087,0.011093713
LAGOS25088,0.130302585
LAGOS25089,0.038369417
LAGOS25090,0.012110671
LAGOS25091,0.163802331
LAGOS25092,0.012718094
LAGOS25093,0.010379342
LAGOS25094,0.163756207
LAGOS25095,0.080291305
LAGOS25096,0.037291519
LAGOS25097,0.020859877
LAGOS25098,0.042991382
LAGOS25099,0.022307037
LAGOS25100,0.02199685
LAGOS25101,0.021173414
LAGOS25102,0.051348284
LAGOS25103,0.027148683
LAGOS25104,0.021440009
LAGOS25105,0.023924602
LAGOS25106,0.076865899
LAGOS25107,0.055324953
LAGOS25108,0.051732002
LAGOS25109,0.090743551
LAGOS25110,0.021042185
LAGOS25111,0.214619512
LAGOS25112,0.011216749
LAGOS25113,0.058660305
LAGOS25114,0.014217872
LAGOS25115,0.174574789
LAGOS25116,0.029403937
LAGOS25117,0.021708744
LAGOS25118,0.021932039
LAGOS25119,0.094110293
LAGOS25120,0.012053254
LAGOS25121,0.167075536
LAGOS25122,0.018453711
LAGOS25123,0.262461891
LAGOS25124,0.023329304
LAGOS25125,0.022335172
LAGOS25126,0.107423455
LAGOS25127,0.018123072
LAGOS25128,0.224683011
LAGOS25129,0.011646824
LAGOS25130,0.042877045
LAGOS25131,0.037774691
LAGOS25132,0.013683038
LAGOS25133,0.025903829
LAGOS25134,0.01720844
LAGOS25135,0.019007504
LAGOS25136,0.014757941
LAGOS25137,0.015109185
LAGOS25138,0.010132324
LAGOS25139,0.013120371
LAGOS25140,0.022754313
LAGOS25141,0.025285362
LAGOS25142,0.091926846
LAGOS25143,0.015123385
LAGOS25144,0.025268119
LAGOS25145,0.056793757
LAGOS25146,0.039196117
LAGOS25147,0.015654258
LAGOS25148,0.01068689
LAGOS25149,0.012168596
LAGOS25150,0.017010354
LAGOS25151,0.012389759
LAGOS25152,0.012994332
LAGOS25153,0.016540819
LAGOS25154,0.015838841
LAGOS25155,0.042221448
LAGOS25156,0.017081842
LAGOS25157,0.039920607
LAGOS25158,0.038648313
LAGOS25159,0.030339777
LAGOS25160,0.010478366
LAGOS25161,0.013394918
LAGOS25162,0.012356155
LAGOS25163,0.017687949
LAGOS25164,0.033640214
LAGOS25165,0.024339316
LAGOS25166,0.015246881
LAGOS25167,0.011584552
LAGOS25168,0.014525313
LAGOS25169,0.013973207
LAGOS25170,0.013831424
LAGOS25171,0.011181152
LAGOS25172,0.04586228
LAGOS25173,0.031196219
LAGOS25174,0.027131713
LAGOS25175,0.068427675
LAGOS25176,0.020844085
LAGOS25177,0.075958942
LAGOS25178,0.024811498
LAGOS25179,0.010989959
LAGOS25180,0.013160808
LAGOS25181,0.013627023
LAGOS25182,0.170964655
LAGOS25183,0.015194512
LAGOS25184,0.017822719
LAGOS25185,0.015922774
LAGOS25186,0.018156715
LAGOS25187,0.181859438
LAGOS25188,0.02546557
LAGOS25189,0.079074649
LAGOS25190,0.047735878
LAGOS25191,0.010549111
LAGOS25192,0.796686137
LAGOS25193,0.056041422
LAGOS25194,0.020653191
LAGOS25195,0.013273856
LAGOS25196,0.024721119
LAGOS25197,0.139016334
LAGOS25198,0.01998307
LAGOS25199,0.12236327
LAGOS25200,0.01980651
LAGOS25201,0.053844041
LAGOS25202,0.019261571
LAGOS25203,0.020035819
LAGOS25204,0.019479553
LAGOS25205,0.082951329
LAGOS25206,0.015277111
LAGOS25207,0.011158373
LAGOS25208,0.021728579
LAGOS25209,0.011549804
LAGOS25210,0.198054132
LAGOS25211,0.014130671
LAGOS25212,0.035838919
LAGOS25213,0.028947156
LAGOS25214,0.017317233
LAGOS25215,0.02120121
LAGOS25216,0.035847979
LAGOS25217,0.017609925
LAGOS25218,0.011549343
LAGOS25219,0.015008767
LAGOS25220,14.10499473
LAGOS25221,0.019070381
LAGOS25222,0.010521542
LAGOS25223,1.641207499
LAGOS25224,0.027590034
LAGOS25225,0.099769115
LAGOS25226,0.022292877
LAGOS25227,2.048237648
LAGOS25228,0.071477031
LAGOS25229,0.018905662
LAGOS25230,0.011413666
LAGOS25231,0.014604946
LAGOS25232,0.022922291
LAGOS25233,0.029832099
LAGOS25234,0.035247367
LAGOS25235,0.018000812
LAGOS25236,0.013224889
LAGOS25237,0.013798994
LAGOS25238,0.027106177
LAGOS25239,0.033653213
LAGOS25240,0.066399719
LAGOS25241,0.026233605
LAGOS25242,0.015546799
LAGOS25243,0.040909597
LAGOS25244,0.013901081
LAGOS25245,0.012210792
LAGOS25246,0.039363753
LAGOS25247,0.013172525
LAGOS25248,0.02439554
LAGOS25249,0.073333182
LAGOS25250,0.02669437
LAGOS25251,0.015131989
LAGOS25252,0.053371058
LAGOS25253,0.012426906
LAGOS25254,0.014748556
LAGOS25255,0.014636586
LAGOS25256,0.016739972
LAGOS25257,0.011075698
LAGOS25258,0.025046107
LAGOS25259,0.022478533
LAGOS25260,0.016448292
LAGOS25261,0.010513907
LAGOS25262,0.010996954
LAGOS25263,0.101552672
LAGOS25264,0.010700021
LAGOS25265,0.024934494
LAGOS25266,0.011370715
LAGOS25267,0.031166129
LAGOS25268,0.012204816
LAGOS25269,0.137243745
LAGOS25270,0.012656775
LAGOS25271,0.015895153
LAGOS25272,0.219787268
LAGOS25273,0.015563435
LAGOS25274,0.04220043
LAGOS25275,0.01136431
LAGOS25276,0.03135823
LAGOS25277,0.02083016
LAGOS25278,0.038270841
LAGOS25279,0.041564761
LAGOS25280,0.016935876
LAGOS25281,0.025497838
LAGOS25282,0.016668297
LAGOS25283,0.010785456
LAGOS25284,0.016135538
LAGOS25285,0.015835206
LAGOS25286,0.025690722
LAGOS25287,0.024132196
LAGOS25288,0.015197877
LAGOS25289,0.012468372
LAGOS25290,0.011011809
LAGOS25291,0.0473364
LAGOS25292,0.03240836
LAGOS25293,0.011277683
LAGOS25294,0.033779728
LAGOS25295,0.022704229
LAGOS25296,0.023832929
LAGOS25297,0.048254207
LAGOS25298,0.023639118
LAGOS25299,0.031284118
LAGOS25300,0.010614177
LAGOS25301,0.011939185
LAGOS25302,0.033592889
LAGOS25303,0.015355862
LAGOS25304,0.064143764
LAGOS25305,0.012251258
LAGOS25306,0.015207339
LAGOS25307,0.011308203
LAGOS25308,0.018808953
LAGOS25309,0.017020729
LAGOS25310,0.012954362
LAGOS25311,0.013326794
LAGOS25312,0.084676978
LAGOS25313,0.029646802
LAGOS25314,0.028263987
LAGOS25315,0.502804783
LAGOS25316,0.307534807
LAGOS25317,0.011232484
LAGOS25318,0.050606954
LAGOS25319,0.024352138
LAGOS25320,0.042949381
LAGOS25321,0.013632152
LAGOS25322,0.01061514
LAGOS25323,0.164346077
LAGOS25324,0.129636987
LAGOS25325,0.039046077
LAGOS25326,0.148063522
LAGOS25327,0.258740024
LAGOS25328,0.032866137
LAGOS25329,0.046476822
LAGOS25330,0.140353717
LAGOS25331,0.377389916
LAGOS25332,0.035891906
LAGOS25333,0.015445359
LAGOS25334,0.012007217
LAGOS25335,0.111311181
LAGOS25336,0.01667788
LAGOS25337,0.02004072
LAGOS25338,0.019027923
LAGOS25339,0.023340747
LAGOS25340,0.055313948
LAGOS25341,0.031741906
LAGOS25342,0.048578762
LAGOS25343,0.035102248
LAGOS25344,0.039818977
LAGOS25345,0.018877642
LAGOS25346,0.35616278
LAGOS25347,0.015098389
LAGOS25348,0.735682328
LAGOS25349,0.178583235
LAGOS25350,0.031744446
LAGOS25351,2.689553932
LAGOS25352,0.557140519
LAGOS25353,0.021320536
LAGOS25354,0.01774497
LAGOS25355,0.065767848
LAGOS25356,0.056836743
LAGOS25357,0.02320542
LAGOS25358,0.105307459
LAGOS25359,0.201597172
LAGOS25360,0.464215808
LAGOS25361,0.178260332
LAGOS25362,1.335739245
LAGOS25363,0.123318589
LAGOS25364,0.025736366
LAGOS25365,0.011667677
LAGOS25366,0.092094667
LAGOS25367,0.022113851
LAGOS25368,0.16040093
LAGOS25369,0.026054809
LAGOS25370,0.031370924
LAGOS25371,0.012578872
LAGOS25372,0.071037027
LAGOS25373,0.09423976
LAGOS25374,0.376085124
LAGOS25375,0.013741792
LAGOS25376,0.023456392
LAGOS25377,0.029759164
LAGOS25378,0.010826274
LAGOS25379,0.379587067
LAGOS25380,0.209912377
LAGOS25381,0.021772065
LAGOS25382,0.060976253
LAGOS25383,0.010903642
LAGOS25384,0.011544877
LAGOS25385,0.020651217
LAGOS25386,0.012257425
LAGOS25387,0.024778742
LAGOS25388,0.015341186
LAGOS25389,0.036376945
LAGOS25390,0.193453676
LAGOS25391,0.609003549
LAGOS25392,0.127906755
LAGOS25393,0.20678383
LAGOS25394,0.28609231
LAGOS25395,0.010549348
LAGOS25396,0.191237726
LAGOS25397,0.015812953
LAGOS25398,0.097847496
LAGOS25399,0.244047594
LAGOS25400,0.033924112
LAGOS25401,0.020865866
LAGOS25402,0.046830953
LAGOS25403,0.266555652
LAGOS25404,0.267311217
LAGOS25405,0.019896968
LAGOS25406,0.010249687
LAGOS25407,0.027288558
LAGOS25408,0.075895018
LAGOS25409,0.161148914
LAGOS25410,0.180197714
LAGOS25411,0.010465548
LAGOS25412,0.035376442
LAGOS25413,0.401243071
LAGOS25414,0.017337319
LAGOS25415,0.106858732
LAGOS25416,0.023363297
LAGOS25417,0.014296175
LAGOS25418,0.021136329
LAGOS25419,0.230845169
LAGOS25420,0.017593414
LAGOS25421,0.02593209
LAGOS25422,0.022374271
LAGOS25423,0.059396021
LAGOS25424,0.026054161
LAGOS25425,0.2134734
LAGOS25426,0.077148154
LAGOS25427,0.010908183
LAGOS25428,0.072356314
LAGOS25429,0.010967224
LAGOS25430,0.025721525
LAGOS25431,0.020116034
LAGOS25432,0.011990126
LAGOS25433,0.049098512
LAGOS25434,0.032054937
LAGOS25435,0.16757825
LAGOS25436,0.079299297
LAGOS25437,0.012516124
LAGOS25438,0.023578232
LAGOS25439,0.010192844
LAGOS25440,0.435371444
LAGOS25441,0.018567716
LAGOS25442,0.105979361
LAGOS25443,0.314412468
LAGOS25444,0.011544487
LAGOS25445,0.01363135
LAGOS25446,0.023800702
LAGOS25447,0.010719335
LAGOS25448,0.067908594
LAGOS25449,0.189941472
LAGOS25450,0.010660166
LAGOS25451,0.025233011
LAGOS25452,0.090079681
LAGOS25453,0.254985403
LAGOS25454,0.139844488
LAGOS25455,0.023747699
LAGOS25456,0.237276301
LAGOS25457,0.012813512
LAGOS25458,0.033949878
LAGOS25459,0.056098214
LAGOS25460,0.039383711
LAGOS25461,0.018902837
LAGOS25462,0.048061865
LAGOS25463,0.054033425
LAGOS25464,0.037767995
LAGOS25465,0.022895656
LAGOS25466,0.016816814
LAGOS25467,0.012942454
LAGOS25468,0.074124999
LAGOS25469,0.015427988
LAGOS25470,0.013074039
LAGOS25471,0.023584376
LAGOS25472,0.071743935
LAGOS25473,0.01897295
LAGOS25474,0.079335741
LAGOS25475,0.031928988
LAGOS25476,0.031614299
LAGOS25477,0.024131519
LAGOS25478,0.018229362
LAGOS25479,0.014461138
LAGOS25480,0.017615988
LAGOS25481,0.066787103
LAGOS25482,0.19399568
LAGOS25483,2.764277146
LAGOS25484,0.179014326
LAGOS25485,0.022748978
LAGOS25486,0.025194045
LAGOS25487,0.108525784
LAGOS25488,0.010140422
LAGOS25489,0.031155556
LAGOS25490,0.0110068
LAGOS25491,0.106490957
LAGOS25492,0.280406236
LAGOS25493,0.05992137
LAGOS25494,0.014836306
LAGOS25495,0.017901933
LAGOS25496,0.016567718
LAGOS25497,0.012947223
LAGOS25498,0.021217619
LAGOS25499,0.065239548
LAGOS25500,0.023307745
LAGOS25501,0.041388704
LAGOS25502,0.049351343
LAGOS25503,0.011071922
LAGOS25504,0.079882019
LAGOS25505,0.016907937
LAGOS25506,0.011279558
LAGOS25507,0.096253363
LAGOS25508,0.163184299
LAGOS25509,0.056409198
LAGOS25510,0.258704183
LAGOS25511,0.78591929
LAGOS25512,0.078422311
LAGOS25513,0.013410731
LAGOS25514,0.042788407
LAGOS25515,0.086504761
LAGOS25516,0.020293544
LAGOS25517,0.017742262
LAGOS25518,0.036062717
LAGOS25519,0.010423067
LAGOS25520,0.017239005
LAGOS25521,0.013047649
LAGOS25522,0.021822517
LAGOS25523,0.10949222
LAGOS25524,0.019091181
LAGOS25525,0.012130416
LAGOS25526,0.016060404
LAGOS25527,0.021953651
LAGOS25528,0.011263574
LAGOS25529,0.016983315
LAGOS25530,0.067668603
LAGOS25531,0.037988533
LAGOS25532,0.01042375
LAGOS25533,0.018436255
LAGOS25534,0.366373511
LAGOS25535,0.028378775
LAGOS25536,0.305840982
LAGOS25537,0.063254573
LAGOS25538,0.017756276
LAGOS25539,0.011252404
LAGOS25540,0.011918817
LAGOS25541,0.019289634
LAGOS25542,0.014749048
LAGOS25543,0.012442656
LAGOS25544,0.069940854
LAGOS25545,0.326623099
LAGOS25546,0.011133567
LAGOS25547,0.028743443
LAGOS25548,0.020473149
LAGOS25549,0.014840776
LAGOS25550,0.018280106
LAGOS25551,0.052033739
LAGOS25552,0.013832742
LAGOS25553,0.010517188
LAGOS25554,0.016347981
LAGOS25555,0.031806458
LAGOS25556,0.010352848
LAGOS25557,0.011691204
LAGOS25558,0.0120223
LAGOS25559,0.012697151
LAGOS25560,0.050127543
LAGOS25561,0.036250911
LAGOS25562,0.288639696
LAGOS25563,0.019193987
LAGOS25564,0.014485457
LAGOS25565,0.019739183
LAGOS25566,0.074910384
LAGOS25567,0.012484003
LAGOS25568,0.011487773
LAGOS25569,0.024779614
LAGOS25570,0.012593823
LAGOS25571,0.026045437
LAGOS25572,0.029342002
LAGOS25573,0.010789495
LAGOS25574,0.022604585
LAGOS25575,0.16921956
LAGOS25576,0.025745625
LAGOS25577,0.010534079
LAGOS25578,0.01195822
LAGOS25579,0.012271309
LAGOS25580,0.030844358
LAGOS25581,0.024524872
LAGOS25582,0.02256388
LAGOS25583,0.016993437
LAGOS25584,0.01115496
LAGOS25585,0.017265141
LAGOS25586,0.010204011
LAGOS25587,0.028700795
LAGOS25588,0.01085415
LAGOS25589,0.010774322
LAGOS25590,0.014542279
LAGOS25591,0.022592215
LAGOS25592,0.010455578
LAGOS25593,0.027406954
LAGOS25594,0.018322737
LAGOS25595,0.022452126
LAGOS25596,0.05185938
LAGOS25597,0.025011475
LAGOS25598,0.016282357
LAGOS25599,0.045524688
LAGOS25600,0.092562853
LAGOS25601,0.021335886
LAGOS25602,0.018237038
LAGOS25603,0.016277171
LAGOS25604,0.018688006
LAGOS25605,0.057555644
LAGOS25606,0.122123623
LAGOS25607,0.017125424
LAGOS25608,0.010442932
LAGOS25609,0.027863675
LAGOS25610,0.028000326
LAGOS25611,0.025993707
LAGOS25612,0.239493669
LAGOS25613,0.042614932
LAGOS25614,0.014506024
LAGOS25615,0.018454702
LAGOS25616,0.019110156
LAGOS25617,0.011512373
LAGOS25618,0.012364576
LAGOS25619,0.012491679
LAGOS25620,0.199925728
LAGOS25621,0.018833992
LAGOS25622,0.02056692
LAGOS25623,0.011137293
LAGOS25624,0.02209382
LAGOS25625,0.073620711
LAGOS25626,0.086904802
LAGOS25627,0.031622016
LAGOS25628,0.052601325
LAGOS25629,0.020955781
LAGOS25630,0.039516276
LAGOS25631,0.031925642
LAGOS25632,0.012505166
LAGOS25633,0.027313214
LAGOS25634,0.012907942
LAGOS25635,0.043621065
LAGOS25636,0.01757415
LAGOS25637,0.065158565
LAGOS25638,0.027820861
LAGOS25639,0.1891989
LAGOS25640,0.031555331
LAGOS25641,0.012149186
LAGOS25642,0.01912671
LAGOS25643,0.058179826
LAGOS25644,0.048884987
LAGOS25645,0.035346256
LAGOS25646,0.247028136
LAGOS25647,0.020855811
LAGOS25648,0.055398475
LAGOS25649,0.238590913
LAGOS25650,0.385041069
LAGOS25651,0.012091312
LAGOS25652,0.025575157
LAGOS25653,0.06159484
LAGOS25654,0.157195157
LAGOS25655,0.0162999
LAGOS25656,0.229112964
LAGOS25657,0.010273535
LAGOS25658,0.11797088
LAGOS25659,0.014287752
LAGOS25660,0.019141213
LAGOS25661,0.040735218
LAGOS25662,0.014400022
LAGOS25663,0.103827128
LAGOS25664,0.115878986
LAGOS25665,0.028649316
LAGOS25666,0.015525613
LAGOS25667,0.014261058
LAGOS25668,0.02442835
LAGOS25669,0.138813334
LAGOS25670,0.041713752
LAGOS25671,0.018137484
LAGOS25672,0.042325413
LAGOS25673,0.015478934
LAGOS25674,0.014966655
LAGOS25675,0.020407394
LAGOS25676,0.029550615
LAGOS25677,0.011243418
LAGOS25678,0.062565416
LAGOS25679,0.892964133
LAGOS25680,0.068056262
LAGOS25681,0.317381093
LAGOS25682,0.011780391
LAGOS25683,0.017324708
LAGOS25684,0.013057312
LAGOS25685,0.043639328
LAGOS25686,0.188048001
LAGOS25687,0.606479485
LAGOS25688,0.028937586
LAGOS25689,0.120019995
LAGOS25690,0.208751583
LAGOS25691,0.015627648
LAGOS25692,0.034864497
LAGOS25693,0.028501897
LAGOS25694,0.058906257
LAGOS25695,0.264387689
LAGOS25696,0.016775482
LAGOS25697,0.084805285
LAGOS25698,0.079820977
LAGOS25699,0.050531092
LAGOS25700,0.47248611
LAGOS25701,0.028004951
LAGOS25702,0.105710636
LAGOS25703,0.13248228
LAGOS25704,0.018357477
LAGOS25705,0.031151048
LAGOS25706,0.011249959
LAGOS25707,0.074242232
LAGOS25708,0.043962318
LAGOS25709,0.094402924
LAGOS25710,0.159193205
LAGOS25711,0.032624973
LAGOS25712,0.061121556
LAGOS25713,0.020870526
LAGOS25714,0.01490242
LAGOS25715,0.044089894
LAGOS25716,0.021035618
LAGOS25717,0.311650613
LAGOS25718,0.026842518
LAGOS25719,0.013966899
LAGOS25720,0.026901257
LAGOS25721,0.026227615
LAGOS25722,0.362523684
LAGOS25723,0.032299476
LAGOS25724,0.029983175
LAGOS25725,0.804668389
LAGOS25726,0.011680442
LAGOS25727,0.208519165
LAGOS25728,0.030620839
LAGOS25729,0.031440708
LAGOS25730,0.01449914
LAGOS25731,0.231261148
LAGOS25732,0.120265271
LAGOS25733,0.043397215
LAGOS25734,0.129765221
LAGOS25735,0.026166976
LAGOS25736,0.128276045
LAGOS25737,0.010884699
LAGOS25738,0.015657849
